"OBJECTID","ULAND","UREGBEZ","UKREIS","UGEMEINDE","UJAHR","UMONAT","USTUNDE","UWOCHENTAG","UKATEGORIE","UART","UTYP1","IstStrasse","IstRad","IstPKW","IstFuss","IstKrad","IstSonstig","XGCSWGS84","YGCSWGS84"
168420,14,7,13,0,2018,7,9,2,3,5,3,0,1,1,0,0,0,12.419555064,51.364661066
168425,14,7,13,0,2018,7,7,6,3,5,3,0,1,1,0,0,0,12.39640749,51.299878639
168426,14,7,13,0,2018,7,17,6,3,5,3,0,1,1,0,0,0,12.37837861,51.332210356
168459,14,7,13,0,2018,7,15,5,2,5,2,0,1,1,0,0,0,12.304639617,51.343772918
168460,14,7,13,0,2018,7,10,1,3,5,3,0,1,1,0,0,0,12.37296785,51.301355773
168462,14,7,13,0,2018,7,15,5,3,6,6,0,1,0,1,0,0,12.473452209,51.345837641
168465,14,7,13,0,2018,7,16,5,3,5,3,0,1,1,0,0,0,12.396121734,51.341096797
168471,14,7,13,0,2018,7,18,5,3,0,5,0,1,0,0,0,1,12.38723428,51.343710268
168483,14,7,13,0,2018,7,19,7,3,5,2,0,1,1,0,0,0,12.373356692,51.310659546
168501,14,7,13,0,2018,7,16,4,2,3,2,0,1,1,0,0,0,12.373587632,51.332956327
168503,14,7,13,0,2018,7,19,6,3,5,3,1,1,1,0,0,0,12.386239079,51.343261989
168504,14,7,13,0,2018,7,14,4,2,5,3,0,1,0,0,0,1,12.376768148,51.320517753
168509,14,7,13,0,2018,7,14,4,3,3,4,0,1,1,1,0,0,12.380708167,51.33907939
168546,14,7,13,0,2018,7,16,5,3,2,6,0,1,0,0,0,0,12.431014131,51.330789692
168548,14,7,13,0,2018,7,22,5,3,5,3,0,1,1,0,0,0,12.376939723,51.344931427
168550,14,7,13,0,2018,7,18,3,3,3,5,0,1,1,0,0,0,12.375947904,51.31043786
168551,14,7,13,0,2018,7,15,5,3,4,6,0,1,0,0,0,0,12.41030413,51.402486607
168552,14,7,13,0,2018,7,7,3,2,4,2,0,1,1,0,0,0,12.376401651,51.310398314
168559,14,7,13,0,2018,7,11,5,3,4,2,0,1,1,0,0,0,12.406046067,51.346286035
168588,14,7,13,0,2018,7,16,2,3,5,3,0,1,1,0,0,0,12.378382685,51.332212705
168596,14,7,13,0,2018,7,20,2,3,5,3,0,1,1,0,0,0,12.291767162,51.413896148
168600,14,7,13,0,2018,7,6,2,3,5,3,0,1,1,0,0,0,12.377005992,51.390180822
168611,14,7,13,0,2018,7,15,3,3,6,4,0,1,0,1,0,0,12.369705029,51.360375456
168614,14,7,13,0,2018,7,18,4,3,5,3,0,1,1,0,0,0,12.462275481,51.366167215
168616,14,7,13,0,2018,7,8,4,2,5,2,0,1,1,0,0,0,12.388418532,51.326014375
168620,14,7,13,0,2018,7,19,4,3,9,2,0,1,1,0,0,0,12.37349284,51.302284576
168633,14,7,13,0,2018,7,19,1,2,1,5,0,1,1,0,0,0,12.376554827,51.342351921
168635,14,7,13,0,2018,7,14,1,2,5,2,0,1,1,0,0,0,12.327941273,51.302357056
168659,14,7,13,0,2018,7,10,3,3,1,5,0,1,1,0,0,0,12.365094693,51.370113433
168663,14,7,13,0,2018,7,11,7,3,4,2,0,1,1,0,0,0,12.40593641,51.345510775
168664,14,7,13,0,2018,7,11,7,3,1,5,0,1,1,0,0,0,12.339762964,51.370029972
168665,14,7,13,0,2018,7,18,3,3,3,5,0,1,1,0,0,0,12.408252659,51.345406263
168667,14,7,13,0,2018,7,6,3,2,5,3,0,1,0,0,0,1,12.357014421,51.320490298
168687,14,7,13,0,2018,7,17,2,3,5,1,0,1,1,0,0,0,12.382033194,51.332613684
168692,14,7,13,0,2018,7,13,6,3,5,3,0,1,1,0,0,0,12.329739928,51.334459527
168693,14,7,13,0,2018,7,20,2,3,5,3,0,1,1,0,0,0,12.37657518,51.346006048
168697,14,7,13,0,2018,7,9,6,3,0,2,0,1,1,0,0,0,12.395075212,51.31857523
168699,14,7,13,0,2018,7,10,6,3,1,6,0,1,1,0,0,0,12.37582044,51.330954996
168708,14,7,13,0,2018,8,6,5,3,5,3,0,1,1,0,0,0,12.366697678,51.340550753
168734,14,7,13,0,2018,8,20,3,3,6,4,0,1,0,1,0,0,12.405903335,51.34521497
168739,14,7,13,0,2018,8,13,4,3,3,2,0,1,1,0,0,0,12.335819199,51.32764456
168740,14,7,13,0,2018,8,7,4,3,7,7,0,1,0,0,0,0,12.418966693,51.331891598
168741,14,7,13,0,2018,8,8,3,3,0,6,0,1,0,0,0,0,12.378158042,51.375762418
168743,14,7,13,0,2018,8,16,3,3,4,2,0,1,1,0,0,0,12.370879542,51.335077425
168745,14,7,13,0,2018,8,17,4,3,1,3,0,1,0,0,0,1,12.358025553,51.342151319
168776,14,7,13,0,2018,8,9,3,3,5,3,0,1,1,0,0,0,12.405852782,51.344691934
168779,14,7,13,0,2018,8,17,3,3,5,3,0,1,1,0,0,0,12.317730938,51.350115513
168781,14,7,13,0,2018,8,8,2,3,5,2,0,1,1,0,0,0,12.411390602,51.331017459
168782,14,7,13,0,2018,8,14,2,3,3,2,0,1,1,0,0,0,12.368605392,51.315937257
168783,14,7,13,0,2018,8,17,3,3,3,2,0,1,1,0,0,0,12.367554999,51.367207713
168784,14,7,13,0,2018,8,11,2,2,5,3,0,1,1,0,0,0,12.370859283,51.335024919
168794,14,7,13,0,2018,8,15,2,3,5,3,0,1,1,0,0,0,12.409051567,51.344499984
168838,14,7,13,0,2018,8,11,2,3,2,2,0,1,1,0,0,0,12.366025938,51.327137157
168846,14,7,13,0,2018,8,20,1,3,5,3,0,1,1,0,0,0,12.372837102,51.356275222
168868,14,7,13,0,2018,8,18,1,2,5,3,0,1,1,0,0,0,12.285448873,51.360367151
168876,14,7,13,0,2018,8,18,7,3,5,3,0,1,1,0,0,0,12.424300518,51.304482097
168878,14,7,13,0,2018,8,15,7,3,5,3,0,1,1,0,0,0,12.377030381,51.34450728
168882,14,7,13,0,2018,8,7,6,3,5,3,0,1,1,0,0,0,12.328545658,51.372908947
168887,14,7,13,0,2018,8,14,6,3,3,2,0,1,1,0,0,0,12.345766711,51.327679359
168894,14,7,13,0,2018,8,15,6,3,5,3,0,1,1,0,0,0,12.376798378,51.321436416
168896,14,7,13,0,2018,8,15,7,2,1,5,0,1,1,0,0,0,12.368010807,51.361865862
168921,14,7,13,0,2018,8,17,7,3,3,2,0,1,1,0,0,0,12.390856994,51.33865521
168927,14,7,13,0,2018,8,22,6,2,0,1,0,1,0,0,0,0,12.347517227,51.350357303
168929,14,7,13,0,2018,8,7,6,2,5,3,0,1,1,0,0,0,12.325992514,51.373813257
168931,14,7,13,0,2018,8,20,6,3,5,3,0,1,1,0,0,0,12.385009687,51.363091535
168933,14,7,13,0,2018,8,10,6,3,5,3,0,1,1,0,0,0,12.367598565,51.327407361
168936,14,7,13,0,2018,8,15,6,2,5,2,0,1,0,0,0,0,12.358646093,51.342036322
168942,14,7,13,0,2018,8,7,6,3,3,2,0,1,1,0,0,0,12.384898013,51.338147287
168973,14,7,13,0,2018,8,15,5,3,2,2,0,1,1,0,0,0,12.37872272,51.345008908
168976,14,7,13,0,2018,8,15,5,3,5,2,0,1,0,0,1,0,12.357961845,51.379479513
168977,14,7,13,0,2018,8,15,5,3,5,3,0,1,1,0,0,0,12.325629776,51.312180429
168980,14,7,13,0,2018,8,16,5,3,5,3,0,1,1,0,0,0,12.26798176,51.320899933
168981,14,7,13,0,2018,8,16,5,2,5,3,0,1,0,0,0,0,12.376531255,51.35028652
168987,14,7,13,0,2018,8,15,5,3,5,2,0,1,1,0,0,0,12.367443959,51.341168328
169007,14,7,13,0,2018,8,10,4,3,5,3,0,1,1,0,0,0,12.373483329,51.351701996
169012,14,7,13,0,2018,8,17,4,2,0,1,0,1,0,0,0,0,12.310542034,51.328670612
169016,14,7,13,0,2018,8,18,5,3,4,2,1,1,1,0,0,0,12.384897359,51.33814496
169027,14,7,13,0,2018,8,16,1,2,5,3,0,1,1,0,0,0,12.404288364,51.332844539
169034,14,7,13,0,2018,8,6,6,3,5,3,0,1,1,0,0,0,12.340226129,51.393045985
169046,14,7,13,0,2018,8,18,4,3,3,6,0,1,0,0,0,0,12.367991424,51.334730144
169048,14,7,13,0,2018,8,13,7,3,6,4,0,1,0,1,0,0,12.374460361,51.334229586
169049,14,7,13,0,2018,8,12,7,3,5,3,0,1,1,0,0,0,12.451867565,51.316524226
169053,14,7,13,0,2018,8,11,4,2,5,3,0,1,1,0,0,0,12.445922095,51.348044259
169059,14,7,13,0,2018,8,10,3,3,5,3,0,1,1,0,0,0,12.373343873,51.353060132
169061,14,7,13,0,2018,8,8,5,3,3,2,1,1,1,0,0,0,12.376840376,51.343394913
169063,14,7,13,0,2018,8,16,3,3,5,2,0,1,1,0,0,0,12.380648963,51.330827004
169065,14,7,13,0,2018,8,9,3,3,1,5,0,1,1,0,0,0,12.39202786,51.337196964
169077,14,7,13,0,2018,8,13,6,3,5,2,0,1,1,0,0,0,12.405881138,51.331769638
169079,14,7,13,0,2018,8,7,6,3,3,6,1,1,1,0,0,0,12.437792671,51.327519295
169113,14,7,13,0,2018,8,7,5,3,1,5,0,1,1,0,0,0,12.39496403,51.343589999
169122,14,7,13,0,2018,8,17,5,3,4,6,1,1,0,0,0,0,12.378535004,51.322688565
169125,14,7,13,0,2018,8,15,5,3,5,3,0,1,1,0,0,0,12.430206284,51.305315579
169126,14,7,13,0,2018,8,18,5,3,5,2,1,1,1,0,0,0,12.365629022,51.339622186
169128,14,7,13,0,2018,8,15,5,2,5,3,0,1,0,0,1,0,12.37696128,51.343902582
169129,14,7,13,0,2018,8,14,5,3,5,3,0,1,1,0,0,0,12.367402554,51.332022369
169135,14,7,13,0,2018,8,11,6,3,5,3,0,1,1,0,0,0,12.376610822,51.314793983
169156,14,7,13,0,2018,8,10,4,3,5,2,0,1,1,0,0,0,12.350542444,51.332651032
169158,14,7,13,0,2018,8,13,4,3,6,4,0,1,0,1,0,0,12.373399881,51.363081728
169159,14,7,13,0,2018,8,17,4,2,5,3,0,1,1,0,0,0,12.366711346,51.340544785
169160,14,7,13,0,2018,8,16,4,3,5,3,0,1,1,0,0,0,12.425927142,51.320668803
169162,14,7,13,0,2018,8,18,4,2,3,3,0,1,1,0,0,0,12.409271498,51.371629384
169165,14,7,13,0,2018,8,18,5,3,3,7,1,1,1,0,0,0,12.376357448,51.338855097
169179,14,7,13,0,2018,8,16,2,3,2,6,0,1,1,0,0,0,12.380088215,51.329347251
169188,14,7,13,0,2018,8,11,6,3,3,2,0,1,1,0,0,0,12.408336417,51.340090725
169196,14,7,13,0,2018,8,8,3,3,3,5,0,1,1,0,0,0,12.376445341,51.308681973
169199,14,7,13,0,2018,8,7,3,2,5,3,1,1,1,0,0,0,12.338740654,51.327996575
169202,14,7,13,0,2018,8,17,3,2,5,2,0,1,1,0,0,0,12.309178408,51.311142566
169209,14,7,13,0,2018,8,21,5,3,5,3,1,1,1,0,0,0,12.393218766,51.3369453
169220,14,7,13,0,2018,8,15,5,3,5,3,1,1,1,0,0,0,12.341796716,51.32428022
169243,14,7,13,0,2018,8,19,6,3,3,3,0,1,0,0,0,1,12.345064122,51.318980485
169244,14,7,13,0,2018,8,9,2,3,1,5,0,1,0,0,0,1,12.378039734,51.34795612
169246,14,7,13,0,2018,8,14,2,3,1,3,0,1,1,0,0,0,12.310457998,51.317515487
169248,14,7,13,0,2018,8,18,2,3,1,3,0,1,1,0,0,0,12.402688169,51.323705193
169249,14,7,13,0,2018,8,19,2,2,5,3,0,1,1,0,0,0,12.376846043,51.32051628
169253,14,7,13,0,2018,8,9,4,3,3,5,0,1,1,0,0,0,12.382418468,51.335682904
169268,14,7,13,0,2018,9,16,4,2,5,3,0,1,1,0,0,0,12.386452372,51.299093942
169270,14,7,13,0,2018,9,2,1,3,0,7,0,1,0,0,0,0,12.451074958,51.30254832
169296,14,7,13,0,2018,9,8,6,3,6,7,0,1,0,1,0,0,12.409085365,51.328110606
169297,14,7,13,0,2018,9,13,7,3,4,2,0,1,0,0,0,1,12.334865235,51.326117744
169299,14,7,13,0,2018,9,15,4,3,6,4,0,1,0,1,0,0,12.32688682,51.306795313
169302,14,7,13,0,2018,9,14,3,3,5,2,0,1,1,0,0,0,12.280221209,51.319720903
169307,14,7,13,0,2018,9,7,6,3,0,1,0,1,0,0,0,0,12.374642379,51.331055506
169311,14,7,13,0,2018,9,15,6,3,5,3,0,1,1,0,0,0,12.331404252,51.349656854
169312,14,7,13,0,2018,9,11,7,3,5,2,0,1,0,0,1,0,12.303134936,51.314383823
169313,14,7,13,0,2018,9,15,6,3,5,3,0,1,0,0,0,0,12.327171915,51.329605974
169315,14,7,13,0,2018,9,8,6,2,5,3,0,1,1,0,0,0,12.387288548,51.30925375
169317,14,7,13,0,2018,9,1,6,3,1,7,0,1,1,0,0,0,12.415827131,51.32185994
169318,14,7,13,0,2018,9,8,6,3,5,3,0,1,1,0,0,0,12.416726652,51.329790701
169319,14,7,13,0,2018,9,18,3,3,5,2,0,1,1,0,0,0,12.3959375,51.310834233
169322,14,7,13,0,2018,9,13,6,3,5,3,0,1,1,0,0,0,12.413366735,51.359512001
169325,14,7,13,0,2018,9,9,3,3,0,5,0,1,0,0,0,0,12.373979904,51.328445042
169339,14,7,13,0,2018,9,12,5,3,3,6,0,1,1,0,0,0,12.409103172,51.338700133
169340,14,7,13,0,2018,9,7,4,3,3,2,0,1,1,0,0,0,12.377172272,51.33322385
169350,14,7,13,0,2018,9,17,6,3,5,3,0,1,1,0,0,0,12.405047517,51.301940192
169359,14,7,13,0,2018,9,16,5,3,3,6,0,1,1,0,0,0,12.309785377,51.27093121
169372,14,7,13,0,2018,9,11,7,2,6,6,0,1,0,1,0,0,12.342720739,51.359246932
169394,14,7,13,0,2018,9,12,4,3,2,5,0,1,1,0,0,0,12.337850383,51.330884338
169396,14,7,13,0,2018,9,8,4,3,0,1,0,1,0,0,0,1,12.393982206,51.344291373
169398,14,7,13,0,2018,9,9,4,2,5,2,0,1,1,0,0,0,12.31968702,51.350082472
169402,14,7,13,0,2018,9,15,4,3,2,2,0,1,0,0,0,0,12.329869996,51.371586555
169403,14,7,13,0,2018,9,21,4,3,5,3,0,1,0,0,0,0,12.31405382,51.36788929
169408,14,7,13,0,2018,9,18,4,3,5,3,0,1,1,0,0,0,12.378286466,51.334597758
169409,14,7,13,0,2018,9,15,6,3,5,3,0,1,1,0,0,0,12.365713104,51.363473932
169411,14,7,13,0,2018,9,16,2,3,5,3,0,1,1,0,0,0,12.326611588,51.336098646
169412,14,7,13,0,2018,9,6,4,2,3,2,0,1,1,0,0,0,12.345946358,51.35100695
169414,14,7,13,0,2018,9,6,4,3,4,6,0,1,0,0,0,0,12.36834916,51.332165753
169415,14,7,13,0,2018,9,12,5,3,6,6,0,1,0,1,0,0,12.41869852,51.374894398
169416,14,7,13,0,2018,9,15,4,3,5,3,0,1,1,0,0,0,12.376616668,51.341710437
169417,14,7,13,0,2018,9,17,4,3,3,6,0,1,1,0,0,0,12.362327642,51.359370379
169418,14,7,13,0,2018,9,16,2,3,4,2,0,1,1,0,0,0,12.335529267,51.321720093
169459,14,7,13,0,2018,9,12,5,3,5,3,0,1,1,0,0,0,12.367547019,51.320954256
169460,14,7,13,0,2018,9,7,3,3,5,2,0,1,1,0,0,0,12.380938778,51.330644004
169491,14,7,13,0,2018,9,20,1,3,0,6,0,1,1,0,0,0,12.36173196,51.332511444
169495,14,7,13,0,2018,9,18,7,3,3,6,0,1,0,0,0,0,12.374763964,51.32053746
169511,14,7,13,0,2018,9,9,2,3,5,2,0,1,1,0,0,0,12.479242718,51.345819837
169519,14,7,13,0,2018,9,11,6,2,5,2,0,1,1,0,0,0,12.411622431,51.342634399
169535,14,7,13,0,2018,9,16,6,3,1,5,0,1,1,0,0,0,12.325388344,51.311720651
169536,14,7,13,0,2018,9,7,6,3,5,3,0,1,0,0,0,0,12.344837253,51.339192489
169538,14,7,13,0,2018,9,18,6,3,1,5,1,1,1,0,0,0,12.414708708,51.353330819
169539,14,7,13,0,2018,9,22,6,3,5,3,1,1,1,0,0,0,12.427136922,51.371211944
169540,14,7,13,0,2018,9,0,6,2,5,3,0,1,0,0,1,0,12.357018166,51.32049092
169561,14,7,13,0,2018,9,14,5,3,5,3,0,1,1,0,0,0,12.293923282,51.302381232
169563,14,7,13,0,2018,9,14,6,2,5,3,0,1,1,0,0,0,12.479401663,51.350604187
169589,14,7,13,0,2018,9,13,5,3,1,5,0,1,0,0,0,0,12.366248499,51.365431343
169594,14,7,13,0,2018,9,18,5,3,1,1,0,1,1,0,0,0,12.373632818,51.322100174
169596,14,7,13,0,2018,9,16,5,3,5,2,0,1,0,0,0,0,12.376616395,51.34171252
169605,14,7,13,0,2018,9,18,5,3,3,2,0,1,1,0,0,0,12.365398696,51.369613123
169610,14,7,13,0,2018,9,1,5,3,3,6,0,1,1,0,0,0,12.385619896,51.374449704
169632,14,7,13,0,2018,9,16,4,3,5,3,0,1,1,0,0,0,12.268041229,51.344843431
169634,14,7,13,0,2018,9,7,4,3,0,1,0,1,0,0,0,0,12.328005244,51.341108398
169636,14,7,13,0,2018,9,15,4,3,4,6,0,1,0,0,0,0,12.452608666,51.322122418
169639,14,7,13,0,2018,9,23,4,3,1,5,0,1,1,0,0,0,12.369279317,51.309692507
169640,14,7,13,0,2018,9,13,4,3,5,3,0,1,0,0,0,1,12.320971888,51.302776991
169641,14,7,13,0,2018,9,22,4,3,5,3,0,1,0,0,0,1,12.396667181,51.343038886
169642,14,7,13,0,2018,9,9,4,3,5,3,0,1,1,0,0,0,12.416727033,51.329791566
169647,14,7,13,0,2018,9,9,4,2,5,3,0,1,1,0,0,0,12.320751711,51.38471851
169648,14,7,13,0,2018,9,7,4,3,2,6,0,1,1,0,0,0,12.398577756,51.361035984
169674,14,7,13,0,2018,9,4,3,3,2,3,0,1,1,0,0,0,12.354132741,51.382103004
169676,14,7,13,0,2018,9,17,3,2,5,3,0,1,0,0,0,0,12.342630407,51.329078891
169679,14,7,13,0,2018,9,17,3,2,1,5,0,1,1,0,0,0,12.295916864,51.382875649
169681,14,7,13,0,2018,9,9,3,3,1,2,0,1,1,0,0,0,12.378209301,51.375815552
169683,14,7,13,0,2018,9,8,3,3,1,5,0,1,1,0,0,0,12.407730075,51.346770259
169685,14,7,13,0,2018,9,16,3,2,5,2,0,1,1,0,0,0,12.373477047,51.351684477
169687,14,7,13,0,2018,9,9,3,3,6,4,0,1,0,1,0,0,12.337357868,51.325665139
169689,14,7,13,0,2018,9,9,3,3,3,2,0,1,1,0,0,0,12.3442374,51.324807855
169692,14,7,13,0,2018,9,16,3,3,5,3,0,1,1,0,0,0,12.470407951,51.304338296
169720,14,7,13,0,2018,9,10,2,3,5,3,0,1,1,0,0,0,12.36739794,51.332033138
169740,14,7,13,0,2018,9,15,2,3,1,2,0,1,0,0,0,1,12.374036188,51.334244708
169745,14,7,13,0,2018,9,7,2,3,5,3,0,1,1,0,0,0,12.416726364,51.329790051
169751,14,7,13,0,2018,9,8,2,3,1,5,0,1,1,0,0,0,12.382927894,51.363183579
169753,14,7,13,0,2018,9,7,2,2,5,2,0,1,1,0,0,0,12.385918134,51.330016061
169785,14,7,13,0,2018,9,20,1,3,5,2,0,1,1,0,0,0,12.40800107,51.335689037
169796,14,7,13,0,2018,9,4,7,3,1,1,1,1,1,0,0,0,12.389843913,51.328624788
169798,14,7,13,0,2018,9,15,7,3,1,5,0,1,1,0,0,0,12.413277333,51.359424499
169800,14,7,13,0,2018,9,20,7,2,5,3,0,1,1,0,0,0,12.385076141,51.33830135
169803,14,7,13,0,2018,9,16,6,3,0,6,0,1,0,0,0,1,12.336531786,51.328777759
169806,14,7,13,0,2018,9,17,6,3,3,7,1,1,1,0,0,0,12.406024985,51.341832696
169816,14,7,13,0,2018,10,18,1,2,3,5,0,1,0,0,0,1,12.379100935,51.340559765
169821,14,7,13,0,2018,10,11,7,3,4,6,0,1,0,0,0,0,12.373729951,51.30553828
169823,14,7,13,0,2018,10,10,7,3,5,3,0,1,0,0,0,0,12.368857014,51.320955178
169848,14,7,13,0,2018,10,1,1,3,3,5,0,1,1,0,0,0,12.373701541,51.331892652
169849,14,7,13,0,2018,10,7,6,3,5,3,0,1,1,0,0,0,12.407506224,51.326084183
169851,14,7,13,0,2018,10,17,6,3,1,2,0,1,1,0,0,0,12.370729595,51.33520756
169854,14,7,13,0,2018,10,14,6,3,2,2,0,1,1,0,0,0,12.368475766,51.314682915
169872,14,7,13,0,2018,10,8,7,2,5,2,0,1,1,0,0,0,12.473888382,51.358803058
169874,14,7,13,0,2018,10,14,7,3,6,6,0,1,0,1,0,0,12.372617591,51.335400754
169876,14,7,13,0,2018,10,13,7,3,3,6,0,1,0,0,0,1,12.371517696,51.320847113
169895,14,7,13,0,2018,10,20,5,3,2,2,0,1,1,0,0,0,12.370703715,51.35527046
169896,14,7,13,0,2018,10,7,6,3,3,2,0,1,1,0,0,0,12.356927791,51.33608682
169897,14,7,13,0,2018,10,4,5,2,6,6,0,1,0,1,0,0,12.456674847,51.312080752
169899,14,7,13,0,2018,10,6,6,3,3,2,0,1,1,0,0,0,12.382070375,51.332558682
169900,14,7,13,0,2018,10,10,5,3,5,3,0,1,1,0,0,0,12.436108165,51.326277196
169909,14,7,13,0,2018,10,15,5,2,5,2,0,1,1,0,0,0,12.37852568,51.320699384
169933,14,7,13,0,2018,10,15,5,2,4,6,0,1,1,0,0,0,12.378551131,51.323147219
169962,14,7,13,0,2018,10,15,3,2,0,7,1,1,0,0,0,0,12.39194092,51.334486831
169964,14,7,13,0,2018,10,13,3,3,1,6,1,1,1,0,0,0,12.278196932,51.325584167
169978,14,7,13,0,2018,10,3,4,3,7,1,0,1,0,0,0,0,12.371829816,51.339625146
169984,14,7,13,0,2018,10,17,4,3,4,2,0,1,1,0,0,0,12.357013257,51.336131319
169989,14,7,13,0,2018,10,13,4,3,5,2,0,1,1,0,0,0,12.419453689,51.333044379
169995,14,7,13,0,2018,10,8,4,2,5,3,0,1,1,0,0,0,12.363713566,51.363654749
170008,14,7,13,0,2018,10,17,2,3,2,2,0,1,1,0,0,0,12.412932449,51.330874926
170010,14,7,13,0,2018,10,12,2,2,5,3,0,1,1,0,0,0,12.448378329,51.383038279
170026,14,7,13,0,2018,10,12,3,3,5,3,0,1,1,0,0,0,12.326580816,51.337673315
170053,14,7,13,0,2018,9,19,7,3,0,6,0,1,0,0,0,1,12.458771204,51.370866928
170068,14,7,13,0,2018,10,17,2,3,3,6,0,1,0,0,0,1,12.344465099,51.318910295
170070,14,7,13,0,2018,9,8,6,3,5,3,0,1,1,0,0,0,12.407722569,51.356181515
170071,14,7,13,0,2018,10,16,2,2,4,6,0,1,0,0,0,0,12.376530524,51.350279097
170072,14,7,13,0,2018,9,16,6,3,5,3,0,1,1,0,0,0,12.376934101,51.343718193
170074,14,7,13,0,2018,9,9,6,2,5,3,0,1,1,0,0,0,12.301507127,51.345402827
170079,14,7,13,0,2018,9,12,6,3,1,5,1,1,0,0,0,0,12.401487927,51.339270318
170081,14,7,13,0,2018,9,17,6,3,1,5,0,1,0,0,0,0,12.373717859,51.324920935
170093,14,7,13,0,2018,11,11,7,2,4,2,0,1,1,0,0,0,12.408264307,51.34006796
170097,14,7,13,0,2018,11,16,7,3,5,3,0,1,1,0,0,0,12.364738073,51.334257675
170100,14,7,13,0,2018,11,16,7,3,1,5,0,1,1,0,0,0,12.375226198,51.364677033
170104,14,7,13,0,2018,10,17,4,3,6,2,0,1,0,1,0,0,12.384895294,51.338137616
170106,14,7,13,0,2018,10,18,4,3,5,3,0,1,1,0,0,0,12.376847736,51.323213162
170115,14,7,13,0,2018,11,7,6,3,3,5,0,1,1,0,0,0,12.400818658,51.339289075
170118,14,7,13,0,2018,11,8,6,3,6,4,0,1,0,1,0,0,12.369141783,51.320955245
170120,14,7,13,0,2018,11,21,6,2,5,3,0,1,0,0,0,1,12.373549047,51.318690322
170122,14,7,13,0,2018,11,11,6,3,3,6,0,1,1,0,0,0,12.326754741,51.307309389
170136,14,7,13,0,2018,10,7,3,3,3,6,0,1,0,0,0,0,12.384553124,51.324904793
170137,14,7,13,0,2018,10,17,3,3,1,3,0,1,1,0,0,0,12.358709515,51.341889328
170147,14,7,13,0,2018,11,5,5,3,0,7,0,1,0,0,0,0,12.392649109,51.301238788
170151,14,7,13,0,2018,11,16,5,3,3,2,0,1,1,0,0,0,12.365693597,51.332062938
170153,14,7,13,0,2018,11,11,5,3,5,3,0,1,1,0,0,0,12.267370205,51.305262746
170177,14,7,13,0,2018,10,6,2,3,5,3,0,1,0,0,0,0,12.36340677,51.329350698
170179,14,7,13,0,2018,10,7,2,3,5,3,0,1,1,0,0,0,12.47538273,51.345625983
170180,14,7,13,0,2018,10,7,2,2,1,5,0,1,1,0,0,0,12.373458862,51.316120915
170198,14,7,13,0,2018,10,1,4,3,4,2,0,1,1,0,0,0,12.362774294,51.332295855
170204,14,7,13,0,2018,10,17,1,3,5,3,0,1,1,0,0,0,12.262829777,51.347868969
170207,14,7,13,0,2018,10,9,1,3,5,3,0,1,1,0,0,0,12.479401918,51.35060419
170216,14,7,13,0,2018,10,7,3,3,5,2,0,1,1,0,0,0,12.424641347,51.304635316
170218,14,7,13,0,2018,10,6,3,3,3,3,1,1,1,0,0,0,12.373269156,51.353179858
170224,14,7,13,0,2018,10,17,7,3,5,3,0,1,1,0,0,0,12.389881236,51.289370623
170229,14,7,13,0,2018,10,13,7,3,6,7,0,1,0,1,0,0,12.373020099,51.339760304
170246,14,7,13,0,2018,10,8,6,3,5,3,0,1,1,0,0,0,12.369221092,51.363095027
170249,14,7,13,0,2018,10,19,2,3,5,3,0,1,1,0,0,0,12.38720317,51.33691417
170251,14,7,13,0,2018,10,7,2,3,5,3,1,1,1,0,0,0,12.432403296,51.308149324
170273,14,7,13,0,2018,10,16,5,3,3,2,0,1,1,0,0,0,12.421597832,51.344776139
170275,14,7,13,0,2018,10,8,5,3,5,2,0,1,1,0,0,0,12.371386037,51.34627791
170305,14,7,13,0,2018,10,6,4,3,4,2,0,1,1,0,0,0,12.395786968,51.35888916
170307,14,7,13,0,2018,10,10,4,3,0,1,0,1,0,0,0,0,12.371528589,51.39135352
170308,14,7,13,0,2018,10,17,4,3,5,3,0,1,1,0,0,0,12.397560205,51.346713439
170310,14,7,13,0,2018,10,15,4,3,5,3,0,1,1,0,0,0,12.321906744,51.350028702
170316,14,7,13,0,2018,10,0,6,2,7,7,1,1,0,0,0,0,12.327351371,51.329685192
170319,14,7,13,0,2018,10,8,6,3,5,3,1,1,1,0,0,0,12.414814542,51.34283969
170321,14,7,13,0,2018,10,5,6,3,4,2,1,1,1,0,0,0,12.382068454,51.332605632
170322,14,7,13,0,2018,10,16,6,3,1,5,0,1,1,0,0,0,12.386521153,51.331543507
170327,14,7,13,0,2018,10,12,6,2,1,3,0,1,1,0,0,0,12.280882428,51.318416484
170331,14,7,13,0,2018,10,17,3,2,4,2,0,1,1,0,0,0,12.408323694,51.340079974
170332,14,7,13,0,2018,10,8,6,3,5,2,0,1,1,0,0,0,12.405979087,51.342094347
170333,14,7,13,0,2018,10,8,3,3,3,2,0,1,1,0,0,0,12.412746416,51.334435116
170335,14,7,13,0,2018,10,16,3,3,5,3,0,1,0,0,0,0,12.352235673,51.319380135
170352,14,7,13,0,2018,10,5,5,3,0,1,1,1,0,0,0,0,12.373074688,51.301563867
170366,14,7,13,0,2018,10,12,2,3,5,3,0,1,1,0,0,0,12.350727051,51.384148059
170367,14,7,13,0,2018,10,10,2,3,5,2,0,1,1,0,0,0,12.343449394,51.367641349
170385,14,7,13,0,2018,11,7,2,3,0,7,0,1,0,0,0,0,12.412372821,51.341420192
